Last 4 Card Digits,Recency,Frequency,Monetary,Unique_Items,Avg_Order_Val,Avg_Tip,Discount_Used,Visits_Nov,Visits_Dec,Visits_Jan,Days_Since_First,Segment,Segment_Code,Churn,Churn_Probability,Risk_Level,Tier
4.0,17,1,51.36,2,25.68,35.0,0,0,0,2,17,New,1,1,0.65,Medium,Rule-Based
13.0,26,1,16.92,2,8.46,11.55,2,0,0,2,26,New,1,1,0.65,Medium,Rule-Based
30.0,49,1,45.879999999999995,2,22.939999999999998,16.13,0,0,2,0,49,Lost,3,1,0.92,High,Rule-Based
33.0,59,1,144.16,8,16.017777777777777,5.0,0,0,9,0,59,Lost,3,1,0.92,High,Rule-Based
34.0,34,1,48.14,2,12.035,1.09,0,0,4,0,34,Lost,3,1,0.92,High,Rule-Based
39.0,31,1,79.74,4,19.935,10.34,0,0,4,0,31,Lost,3,1,0.92,High,Rule-Based
40.0,40,1,230.32,10,19.19333333333333,15.0,0,0,12,0,40,Lost,3,1,0.92,High,Rule-Based
48.0,54,1,45.879999999999995,2,22.939999999999998,10.09,0,0,2,0,54,Lost,3,1,0.92,High,Rule-Based
59.0,74,1,34.95,2,17.475,5.0,0,2,0,0,74,Lost,3,1,0.92,High,Rule-Based
60.0,74,1,108.12,6,18.02,0.0,0,6,0,0,74,Lost,3,1,0.92,High,Rule-Based
63.0,60,1,168.35,8,21.04375,0.0,0,0,8,0,60,Lost,3,1,0.92,High,Rule-Based
72.0,43,1,78.75,3,26.25,0.0,0,0,3,0,43,Lost,3,1,0.92,High,Rule-Based
88.0,18,1,67.66,5,11.276666666666666,14.89,0,0,0,6,18,New,1,1,0.65,Medium,Rule-Based
96.0,2,1,24.0,1,24.0,25.0,0,0,0,1,2,New,1,1,0.3,Low,Rule-Based
103.0,67,1,138.87,5,23.145,25.0,0,6,0,0,67,Lost,3,1,0.92,High,Rule-Based
106.0,3,1,232.75,9,21.15909090909091,3.13,0,0,0,11,3,New,1,1,0.3,Low,Rule-Based
109.0,70,1,71.03999999999999,3,23.679999999999996,15.410000000000002,0,3,0,0,70,Lost,3,1,0.92,High,Rule-Based
116.0,45,1,79.64999999999999,4,19.912499999999998,4.78,0,0,4,0,45,Lost,3,1,0.92,High,Rule-Based
120.0,82,1,50.32,2,25.16,5.3,0,2,0,0,82,Lost,3,1,0.92,High,Rule-Based
121.0,46,1,44.739999999999995,2,22.369999999999997,8.95,0,0,2,0,46,Lost,3,1,0.92,High,Rule-Based
128.0,61,1,45.87,3,15.29,6.0,0,0,3,0,61,Lost,3,1,0.92,High,Rule-Based
138.0,45,1,22.91,2,11.455,12.78,0,0,2,0,45,Lost,3,1,0.92,High,Rule-Based
146.0,19,1,102.59,6,17.098333333333333,10.0,0,0,0,6,19,New,1,1,0.65,Medium,Rule-Based
155.0,19,1,218.33999999999997,10,19.849090909090908,36.94,0,0,0,11,19,New,1,1,0.65,Medium,Rule-Based
157.0,46,1,30.64,2,15.32,24.26,0,0,2,0,46,Lost,3,1,0.92,High,Rule-Based
163.0,16,1,18.54,1,18.54,12.96,0,0,0,1,16,New,1,1,0.65,Medium,Rule-Based
170.0,72,1,44.79,2,22.395,10.0,0,2,0,0,72,Lost,3,1,0.92,High,Rule-Based
177.0,31,1,77.53999999999999,4,19.384999999999998,14.0,0,0,4,0,31,Lost,3,1,0.92,High,Rule-Based
181.0,11,1,52.33,3,17.44333333333333,8.73,0,0,0,3,11,New,1,1,0.3,Low,Rule-Based
185.0,12,1,65.64,3,16.41,13.97,0,0,0,4,12,New,1,1,0.3,Low,Rule-Based
194.0,61,1,199.89,9,22.209999999999997,5.78,0,0,9,0,61,Lost,3,1,0.92,High,Rule-Based
212.0,74,1,238.04,10,21.64,7.0,0,11,0,0,74,Lost,3,1,0.92,High,Rule-Based
214.0,5,1,88.41,5,17.682,15.52,0,0,0,5,5,New,1,1,0.3,Low,Rule-Based
216.0,83,1,55.68,3,13.92,19.67,0,4,0,0,83,Lost,3,1,0.92,High,Rule-Based
225.0,44,1,9.84,1,9.84,0.0,0,0,1,0,44,Lost,3,1,0.92,High,Rule-Based
226.0,52,1,40.43,2,20.215,7.28,0,0,2,0,52,Lost,3,1,0.92,High,Rule-Based
249.0,82,1,73.24,3,24.41333333333333,20.76,0,3,0,0,82,Lost,3,1,0.92,High,Rule-Based
256.0,23,1,90.64,4,18.128,2.4,0,0,0,5,23,New,1,1,0.65,Medium,Rule-Based
266.0,33,1,54.64,3,18.213333333333335,40.0,0,0,3,0,33,Lost,3,1,0.92,High,Rule-Based
270.0,18,1,106.97999999999999,5,21.395999999999997,2.24,0,0,0,5,18,New,1,1,0.65,Medium,Rule-Based
273.0,61,1,124.44,4,15.555,5.0,0,0,8,0,61,Lost,3,1,0.92,High,Rule-Based
280.0,32,1,210.84,9,23.426666666666666,0.0,0,0,9,0,32,Lost,3,1,0.92,High,Rule-Based
304.0,45,1,33.86,2,16.93,6.0,0,0,2,0,45,Lost,3,1,0.92,High,Rule-Based
335.0,73,1,87.36,5,17.472,12.0,0,5,0,0,73,Lost,3,1,0.92,High,Rule-Based
343.0,25,1,169.34,7,24.19142857142857,14.09,0,0,0,7,25,New,1,1,0.65,Medium,Rule-Based
346.0,84,1,73.23,4,18.3075,13.18,0,4,0,0,84,Lost,3,1,0.92,High,Rule-Based
364.0,78,1,68.86,4,17.215,14.94,2,4,0,0,78,Lost,3,1,0.92,High,Rule-Based
376.0,40,1,9.81,1,9.81,13.78,1,0,1,0,40,Lost,3,1,0.92,High,Rule-Based
381.0,25,1,278.54,10,21.42615384615385,12.78,0,0,0,13,25,New,1,1,0.65,Medium,Rule-Based
388.0,86,1,52.5,2,26.25,9.0,0,2,0,0,86,Lost,3,1,0.92,High,Rule-Based
392.0,19,1,259.87,10,21.655833333333334,9.0,0,0,0,12,19,New,1,1,0.65,Medium,Rule-Based
398.0,40,1,0.0,2,0.0,15.88,2,0,2,0,40,Lost,3,1,0.92,High,Rule-Based
402.0,14,1,56.75,5,8.107142857142858,9.39,0,0,0,7,14,New,1,1,0.65,Low,Rule-Based
404.0,32,1,154.97,8,17.218888888888888,8.84,0,0,9,0,32,Lost,3,1,0.92,High,Rule-Based
413.0,87,1,133.54,3,33.385,0.0,4,4,0,0,87,Lost,3,1,0.92,High,Rule-Based
450.0,86,1,39.32,4,9.83,0.0,0,4,0,0,86,Lost,3,1,0.92,High,Rule-Based
465.0,67,1,54.58,4,13.645,9.82,0,4,0,0,67,Lost,3,1,0.92,High,Rule-Based
469.0,19,1,120.1,6,20.016666666666666,28.39,0,0,0,6,19,New,1,1,0.65,Medium,Rule-Based
470.0,25,1,114.74,7,16.39142857142857,5.0,0,0,0,7,25,New,1,0,0.65,Medium,Rule-Based
471.0,46,1,160.54,7,14.594545454545454,32.11,0,0,11,0,46,Lost,3,1,0.92,High,Rule-Based
481.0,29,1,10.92,1,5.46,0.0,0,0,0,2,29,New,1,1,0.65,Medium,Rule-Based
483.0,4,1,26.25,2,13.125,1.75,0,0,0,2,4,New,1,1,0.3,Low,Rule-Based
485.0,71,1,25.11,2,12.555,12.2,0,2,0,0,71,Lost,3,1,0.92,High,Rule-Based
486.0,43,1,123.48,5,17.64,27.169999999999998,0,0,7,0,43,Lost,3,1,0.92,High,Rule-Based
493.0,81,1,197.81,7,19.781,0.0,0,10,0,0,81,Lost,3,1,0.92,High,Rule-Based
496.0,86,1,44.79,2,22.395,6.77,0,2,0,0,86,Lost,3,1,0.92,High,Rule-Based
502.0,82,1,48.14,2,24.07,4.81,0,2,0,0,82,Lost,3,1,0.92,High,Rule-Based
531.0,82,1,181.22,10,12.944285714285714,35.0,0,14,0,0,82,Lost,3,1,0.92,High,Rule-Based
541.0,17,1,122.28,8,15.285,6.0,0,0,0,8,17,New,1,1,0.65,Medium,Rule-Based
545.0,12,1,44.79,2,22.395,8.06,0,0,0,2,12,New,1,1,0.3,Low,Rule-Based
563.0,54,1,65.61,2,21.87,15.0,0,0,3,0,54,Lost,3,1,0.92,High,Rule-Based
565.0,42,1,18.54,1,18.54,4.08,0,0,1,0,42,New,1,0,0.92,High,Rule-Based
573.0,53,1,282.21,3,18.814,16.0,0,0,15,0,53,Lost,3,1,0.92,High,Rule-Based
576.0,87,1,29.53,2,14.765,5.91,0,2,0,0,87,Lost,3,1,0.92,High,Rule-Based
579.0,81,1,24.07,1,24.07,12.0,0,1,0,0,81,Lost,3,1,0.92,High,Rule-Based
599.0,60,1,192.25,7,21.36111111111111,17.0,0,0,9,0,60,Lost,3,1,0.92,High,Rule-Based
609.0,31,1,0.0,1,0.0,13.0,1,0,1,0,31,Lost,3,1,0.92,High,Rule-Based
612.0,39,1,84.18,5,16.836000000000002,15.15,0,0,5,0,39,Lost,3,1,0.92,High,Rule-Based
615.0,73,1,85.22,5,17.044,15.0,0,5,0,0,73,Lost,3,1,0.92,High,Rule-Based
622.0,39,1,79.78999999999999,3,26.596666666666664,20.0,0,0,3,0,39,Lost,3,1,0.92,High,Rule-Based
628.0,67,1,30.62,1,30.62,5.51,0,1,0,0,67,Lost,3,1,0.92,High,Rule-Based
629.0,39,1,49.16,3,16.386666666666667,7.349999999999999,0,0,3,0,39,Lost,3,1,0.92,High,Rule-Based
640.0,3,1,64.49,4,16.1225,10.0,0,0,0,4,3,New,1,1,0.3,Low,Rule-Based
651.0,85,1,53.57,4,13.3925,8.0,0,4,0,0,85,Lost,3,1,0.92,High,Rule-Based
668.0,81,1,17.5,1,8.75,12.0,0,2,0,0,81,Lost,3,1,0.92,High,Rule-Based
682.0,74,1,26.25,1,26.25,3.0,0,1,0,0,74,Lost,3,1,0.92,High,Rule-Based
687.0,46,1,0.0,1,0.0,0.0,1,0,1,0,46,Lost,3,1,0.92,High,Rule-Based
696.0,87,1,16.41,1,16.41,2.95,0,1,0,0,87,New,1,0,0.92,High,Rule-Based
705.0,11,1,96.15,6,12.01875,25.0,0,0,0,8,11,New,1,1,0.3,Low,Rule-Based
711.0,59,1,39.26,3,13.086666666666666,20.98,1,0,3,0,59,Lost,3,1,0.92,High,Rule-Based
719.0,45,1,26.25,1,26.25,15.94,0,0,1,0,45,New,1,0,0.92,High,Rule-Based
721.0,11,1,155.15,6,22.164285714285715,25.0,0,0,0,7,11,New,1,1,0.3,Low,Rule-Based
759.0,19,1,134.29,9,13.428999999999998,15.0,0,0,0,10,19,New,1,1,0.65,Medium,Rule-Based
762.0,12,1,16.62,2,8.31,4.0,0,0,0,2,12,New,1,1,0.3,Low,Rule-Based
765.0,73,1,54.71,4,13.6775,23.79,0,4,0,0,73,Lost,3,1,0.92,High,Rule-Based
787.0,86,1,36.04,2,12.013333333333334,5.0,0,3,0,0,86,Lost,3,1,0.92,High,Rule-Based
791.0,38,1,39.26,3,9.815,20.0,0,0,4,0,38,Lost,3,1,0.92,High,Rule-Based
795.0,73,1,59.989999999999995,4,14.997499999999999,2.0,0,4,0,0,73,Lost,3,1,0.92,High,Rule-Based
808.0,38,1,55.629999999999995,3,18.543333333333333,11.13,0,0,3,0,38,Lost,3,1,0.92,High,Rule-Based
812.0,49,1,78.58,5,15.716,10.0,0,0,5,0,49,Lost,3,1,0.92,High,Rule-Based
813.0,20,1,245.82,9,20.485,40.0,0,0,0,12,20,New,1,1,0.65,Medium,Rule-Based
823.0,82,1,82.97999999999999,5,16.595999999999997,16.6,0,5,0,0,82,Lost,3,1,0.92,High,Rule-Based
834.0,4,1,237.85999999999999,5,19.821666666666665,11.39,0,0,0,12,4,New,1,1,0.3,Low,Rule-Based
838.0,45,1,161.82,5,26.97,13.0,0,0,6,0,45,Lost,3,1,0.92,High,Rule-Based
867.0,19,1,79.21000000000001,5,15.842000000000002,9.64,0,0,0,5,19,New,1,1,0.65,Medium,Rule-Based
871.0,4,1,110.41,3,22.082,13.0,0,0,0,5,4,New,1,1,0.3,Low,Rule-Based
889.0,68,1,161.62,9,17.95777777777778,32.32,0,9,0,0,68,Lost,3,1,0.92,High,Rule-Based
890.0,61,1,23.98,1,11.99,2.16,0,0,2,0,61,Lost,3,1,0.92,High,Rule-Based
904.0,67,1,103.66999999999999,3,20.733999999999998,0.0,0,5,0,0,67,New,1,0,0.92,High,Rule-Based
915.0,16,1,112.41,6,18.735,5.91,0,0,0,6,16,New,1,0,0.65,Medium,Rule-Based
923.0,60,1,106.05,6,17.675,13.949999999999998,0,0,6,0,60,Lost,3,1,0.92,High,Rule-Based
930.0,54,1,329.82,11,23.55857142857143,0.0,0,0,14,0,54,Lost,3,1,0.92,High,Rule-Based
944.0,52,1,84.0,7,12.0,16.8,0,0,7,0,52,Lost,3,1,0.92,High,Rule-Based
952.0,32,1,138.65,6,23.108333333333334,21.0,0,0,6,0,32,Lost,3,1,0.92,High,Rule-Based
966.0,17,1,29.53,2,14.765,10.0,0,0,0,2,17,New,1,1,0.65,Medium,Rule-Based
975.0,7,1,183.43,8,22.92875,6.22,0,0,0,8,7,New,1,1,0.3,Low,Rule-Based
990.0,19,1,123.46,6,20.576666666666664,21.39,0,0,0,6,19,New,1,1,0.65,Medium,Rule-Based
999.0,14,1,104.78999999999999,5,17.465,4.72,0,0,0,6,14,New,1,1,0.65,Low,Rule-Based
1001.0,18,1,46.92,3,15.64,0.0,0,0,0,3,18,New,1,1,0.65,Medium,Rule-Based
1011.0,27,1,37.129999999999995,2,12.376666666666665,8.0,0,0,0,3,27,New,1,1,0.65,Medium,Rule-Based
1017.0,81,1,91.78,5,18.356,22.0,0,5,0,0,81,Lost,3,1,0.92,High,Rule-Based
1019.0,55,1,107.08,3,17.846666666666668,13.0,0,0,6,0,55,Lost,3,1,0.92,High,Rule-Based
1021.0,27,1,66.61,4,16.6525,10.0,0,0,0,4,27,New,1,1,0.65,Medium,Rule-Based
1022.0,41,1,52.5,1,26.25,14.34,0,0,2,0,41,Lost,3,1,0.92,High,Rule-Based
1026.0,75,1,94.99,5,18.997999999999998,19.0,0,5,0,0,75,Lost,3,1,0.92,High,Rule-Based
1028.0,13,1,95.14,3,15.856666666666667,10.5,0,0,0,6,13,New,1,1,0.3,Low,Rule-Based
1037.0,39,1,114.66,5,19.11,25.23,0,0,6,0,39,Lost,3,1,0.92,High,Rule-Based
1053.0,20,1,61.129999999999995,3,20.376666666666665,0.0,0,0,0,3,20,New,1,1,0.65,Medium,Rule-Based
1063.0,59,1,101.49,6,16.915,8.64,1,0,6,0,59,Lost,3,1,0.92,High,Rule-Based
1073.0,3,1,142.03,7,20.29,25.0,0,0,0,7,3,New,1,1,0.3,Low,Rule-Based
1074.0,4,1,24.07,2,12.035,26.41,0,0,0,2,4,New,1,1,0.3,Low,Rule-Based
1079.0,7,1,36.03,2,18.015,7.21,0,0,0,2,7,New,1,0,0.3,Low,Rule-Based
1081.0,9,1,17.5,1,17.5,7.87,0,0,0,1,9,New,1,1,0.3,Low,Rule-Based
1085.0,4,1,68.74,4,17.185,13.96,0,0,0,4,4,New,1,1,0.3,Low,Rule-Based
1091.0,32,1,1.64,1,1.64,13.98,1,0,1,0,32,Lost,3,1,0.92,High,Rule-Based
1092.0,3,1,95.11,4,23.7775,30.0,0,0,0,4,3,New,1,1,0.3,Low,Rule-Based
1110.0,46,1,132.19,6,22.031666666666666,14.199999999999998,0,0,6,0,46,Lost,3,1,0.92,High,Rule-Based
1129.0,18,1,124.6,6,20.766666666666666,5.25,0,0,0,6,18,New,1,1,0.65,Medium,Rule-Based
1143.0,31,1,95.0,4,19.0,6.2,0,0,5,0,31,Lost,3,1,0.92,High,Rule-Based
1149.0,11,1,93.95,4,23.4875,16.91,0,0,0,4,11,New,1,1,0.3,Low,Rule-Based
1150.0,82,1,68.81,3,22.936666666666667,13.76,0,3,0,0,82,Lost,3,1,0.92,High,Rule-Based
1173.0,23,1,26.25,1,26.25,36.46,0,0,0,1,23,New,1,1,0.65,Medium,Rule-Based
1185.0,5,1,78.6,4,19.65,20.0,0,0,0,4,5,New,1,1,0.3,Low,Rule-Based
1190.0,6,1,70.98,4,17.745,29.92,0,0,0,4,6,New,1,1,0.3,Low,Rule-Based
1198.0,25,1,95.06,4,23.765,0.0,0,0,0,4,25,New,1,1,0.65,Medium,Rule-Based
1201.0,20,1,313.53999999999996,11,19.596249999999998,0.0,0,0,0,16,20,New,1,1,0.65,Medium,Rule-Based
1211.0,45,1,8.75,1,8.75,17.47,0,0,1,0,45,New,1,0,0.92,High,Rule-Based
1220.0,29,1,6.52,1,6.52,0.0,1,0,0,1,29,New,1,1,0.65,Medium,Rule-Based
1227.0,31,1,16.41,1,16.41,6.99,0,0,1,0,31,Lost,3,1,0.92,High,Rule-Based
1232.0,2,1,32.82,1,32.82,10.0,0,0,0,1,2,New,1,1,0.3,Low,Rule-Based
1237.0,67,1,0.0,1,0.0,32.83,1,1,0,0,67,Lost,3,1,0.92,High,Rule-Based
1246.0,59,1,353.51,12,25.250714285714285,22.0,0,0,14,0,59,Lost,3,1,0.92,High,Rule-Based
1249.0,53,1,98.46000000000001,2,16.41,0.0,0,0,6,0,53,Lost,3,1,0.92,High,Rule-Based
1252.0,26,1,74.21,4,18.5525,17.54,0,0,0,4,26,New,1,1,0.65,Medium,Rule-Based
1253.0,72,1,36.04,2,18.02,27.0,0,2,0,0,72,Lost,3,1,0.92,High,Rule-Based
1261.0,39,1,113.65,5,22.73,12.0,0,0,5,0,39,Lost,3,1,0.92,High,Rule-Based
1262.0,32,1,23.46,2,11.73,25.0,0,0,2,0,32,Lost,3,1,0.92,High,Rule-Based
1263.0,21,1,40.41,2,13.469999999999999,15.08,0,0,0,3,21,New,1,1,0.65,Medium,Rule-Based
1265.0,20,1,43.7,4,10.925,14.13,0,0,0,4,20,New,1,1,0.65,Medium,Rule-Based
1266.0,76,1,65.50999999999999,3,21.836666666666662,55.0,0,3,0,0,76,Lost,3,1,0.92,High,Rule-Based
1267.0,12,1,17.44,2,5.8133333333333335,13.32,0,0,0,3,12,New,1,1,0.3,Low,Rule-Based
1307.0,40,1,5.46,1,5.46,0.0,1,0,1,0,40,Lost,3,1,0.92,High,Rule-Based
1312.0,61,1,152.84,4,19.105,21.75,0,0,8,0,61,Lost,3,1,0.92,High,Rule-Based
1313.0,5,1,206.51,6,34.41833333333333,20.63,0,0,0,6,5,New,1,1,0.3,Low,Rule-Based
1321.0,6,1,39.28,2,19.64,21.0,0,0,0,2,6,New,1,1,0.3,Low,Rule-Based
1325.0,28,1,0.0,1,0.0,1.45,0,0,0,1,28,New,1,1,0.65,Medium,Rule-Based
1326.0,81,1,162.67,8,18.074444444444442,44.57,0,9,0,0,81,Lost,3,1,0.92,High,Rule-Based
1343.0,26,1,134.31,7,19.187142857142856,19.66,0,0,0,7,26,New,1,1,0.65,Medium,Rule-Based
1351.0,27,1,40.41,2,20.205,10.0,0,0,0,2,27,New,1,0,0.65,Medium,Rule-Based
1356.0,85,1,34.959999999999994,3,11.65333333333333,11.58,0,3,0,0,85,Lost,3,1,0.92,High,Rule-Based
1358.0,85,1,123.36,4,24.672,24.67,0,5,0,0,85,Lost,3,1,0.92,High,Rule-Based
1363.0,51,1,46.97,3,15.656666666666666,6.349999999999999,0,0,3,0,51,Lost,3,1,0.92,High,Rule-Based
1365.0,34,1,43.72,2,10.93,0.0,0,0,4,0,34,Lost,3,1,0.92,High,Rule-Based
1367.0,81,1,112.49,4,22.497999999999998,2.0,0,5,0,0,81,Lost,3,1,0.92,High,Rule-Based
1375.0,33,1,147.44,7,18.43,29.49,0,0,8,0,33,Lost,3,1,0.92,High,Rule-Based
1384.0,19,1,36.04,4,9.01,15.28,0,0,0,4,19,New,1,1,0.65,Medium,Rule-Based
1385.0,55,1,139.76,3,23.293333333333333,11.63,0,0,6,0,55,Lost,3,1,0.92,High,Rule-Based
1404.0,83,1,115.78,6,16.54,24.91,0,7,0,0,83,Lost,3,1,0.92,High,Rule-Based
1423.0,4,1,50.209999999999994,3,16.736666666666665,20.09,0,0,0,3,4,New,1,1,0.3,Low,Rule-Based
1431.0,59,1,131.15,8,16.39375,12.0,0,0,8,0,59,Lost,3,1,0.92,High,Rule-Based
1447.0,38,1,25.11,2,12.555,5.25,0,0,2,0,38,Lost,3,1,0.92,High,Rule-Based
1460.0,74,1,157.36,9,15.736,15.74,0,10,0,0,74,Lost,3,1,0.92,High,Rule-Based
1465.0,41,1,120.17,6,17.167142857142856,35.33,0,0,7,0,41,Lost,3,1,0.92,High,Rule-Based
1483.0,78,1,0.0,1,0.0,5.14,1,1,0,0,78,Lost,3,1,0.92,High,Rule-Based
1490.0,34,1,136.51,7,19.50142857142857,23.8,0,0,7,0,34,Lost,3,1,0.92,High,Rule-Based
1491.0,14,1,51.349999999999994,2,17.116666666666664,22.2,0,0,0,3,14,New,1,1,0.65,Low,Rule-Based
1493.0,47,1,94.1,3,15.683333333333332,33.64,0,0,6,0,47,Lost,3,1,0.92,High,Rule-Based
1494.0,80,1,185.37,7,20.596666666666668,11.0,0,9,0,0,80,Lost,3,1,0.92,High,Rule-Based
1497.0,26,1,97.28999999999999,4,24.322499999999998,25.0,0,0,0,4,26,New,1,1,0.65,Medium,Rule-Based
1500.0,53,1,226.04999999999998,4,18.8375,15.0,0,0,12,0,53,Lost,3,1,0.92,High,Rule-Based
1504.0,28,1,0.0,2,0.0,34.08,2,0,0,2,28,New,1,1,0.65,Medium,Rule-Based
1512.0,10,1,54.64,3,18.213333333333335,13.0,0,0,0,3,10,New,1,1,0.3,Low,Rule-Based
1518.0,41,1,154.06,7,19.2575,1.0,0,0,8,0,41,Lost,3,1,0.92,High,Rule-Based
1528.0,28,1,176.99,7,17.699,8.85,0,0,0,10,28,Lost,3,1,0.65,Medium,Rule-Based
1537.0,21,1,46.989999999999995,2,23.494999999999997,5.9,0,0,0,2,21,New,1,1,0.65,Medium,Rule-Based
1556.0,46,1,50.0,1,50.0,3.0,0,0,1,0,46,Lost,3,1,0.92,High,Rule-Based
1564.0,19,1,90.75,4,18.15,6.0,0,0,0,5,19,New,1,1,0.65,Medium,Rule-Based
1571.0,72,1,19.68,2,9.84,45.0,0,2,0,0,72,Lost,3,1,0.92,High,Rule-Based
1575.0,54,1,112.39999999999999,6,18.73333333333333,0.0,0,0,6,0,54,Lost,3,1,0.92,High,Rule-Based
1594.0,46,1,34.46,2,17.23,0.0,0,0,2,0,46,Lost,3,1,0.92,High,Rule-Based
1611.0,81,1,91.74,5,18.348,19.0,0,5,0,0,81,Lost,3,1,0.92,High,Rule-Based
1613.0,51,1,32.75,2,16.375,6.55,0,0,2,0,51,Lost,3,1,0.92,High,Rule-Based
1618.0,16,1,67.77,4,16.9425,13.55,0,0,0,4,16,New,1,1,0.65,Medium,Rule-Based
1637.0,81,1,18.64,1,18.64,15.15,1,1,0,0,81,Lost,3,1,0.92,High,Rule-Based
1643.0,13,1,70.98,5,14.196000000000002,21.15,0,0,0,5,13,New,1,1,0.3,Low,Rule-Based
1666.0,40,1,13.63,2,6.815,11.4,1,0,2,0,40,Lost,3,1,0.92,High,Rule-Based
1667.0,25,1,126.66,6,21.11,13.0,0,0,0,6,25,New,1,1,0.65,Medium,Rule-Based
1681.0,11,1,14.190000000000001,2,7.095000000000001,11.13,2,0,0,2,11,New,1,1,0.3,Low,Rule-Based
1692.0,2,1,41.51,3,13.836666666666666,8.08,0,0,0,3,2,New,1,0,0.3,Low,Rule-Based
1694.0,74,1,57.87,3,19.29,0.0,0,3,0,0,74,Lost,3,1,0.92,High,Rule-Based
1703.0,74,1,43.69,3,14.563333333333333,9.0,0,3,0,0,74,New,1,0,0.92,High,Rule-Based
1737.0,80,1,28.38,2,14.19,0.0,0,2,0,0,80,Lost,3,1,0.92,High,Rule-Based
1738.0,4,1,52.5,2,26.25,0.0,0,0,0,2,4,New,1,1,0.3,Low,Rule-Based
1752.0,13,1,204.41,8,20.441,5.0,0,0,0,10,13,New,1,0,0.3,Low,Rule-Based
1755.0,19,1,0.0,1,0.0,12.97,1,0,0,1,19,New,1,1,0.65,Medium,Rule-Based
1762.0,18,1,127.75999999999999,10,12.776,18.13,0,0,0,10,18,New,1,1,0.65,Medium,Rule-Based
1763.0,49,1,71.03,4,17.7575,14.21,0,0,4,0,49,Lost,3,1,0.92,High,Rule-Based
1787.0,12,1,127.83,5,14.203333333333333,35.0,0,0,0,9,12,New,1,1,0.3,Low,Rule-Based
1797.0,63,1,69.89,5,13.978,9.05,0,5,0,0,63,New,1,0,0.92,High,Rule-Based
1802.0,26,1,109.27,4,15.61,11.570000000000002,0,0,0,7,26,New,1,1,0.65,Medium,Rule-Based
1806.0,33,1,32.82,2,16.41,17.12,0,0,2,0,33,Lost,3,1,0.92,High,Rule-Based
1828.0,32,1,55.17,3,18.39,13.54,0,0,3,0,32,Lost,3,1,0.92,High,Rule-Based
1836.0,26,1,25.11,2,12.555,10.93,0,0,0,2,26,New,1,1,0.65,Medium,Rule-Based
1839.0,83,1,71.03999999999999,3,23.679999999999996,5.03,0,3,0,0,83,Lost,3,1,0.92,High,Rule-Based
1842.0,10,1,10.9,2,5.45,1.93,1,0,0,2,10,New,1,1,0.3,Low,Rule-Based
1846.0,80,1,48.07,2,24.035,9.61,0,2,0,0,80,Lost,3,1,0.92,High,Rule-Based
1851.0,33,1,70.94999999999999,4,17.737499999999997,12.77,0,0,4,0,33,Lost,3,1,0.92,High,Rule-Based
1856.0,60,1,116.93,5,19.488333333333333,17.26,0,0,6,0,60,Lost,3,1,0.92,High,Rule-Based
1859.0,3,1,8.75,1,8.75,19.02,0,0,0,1,3,New,1,1,0.3,Low,Rule-Based
1863.0,7,1,57.92999999999999,2,19.31,8.83,0,0,0,3,7,New,1,1,0.3,Low,Rule-Based
1870.0,67,1,21.869999999999997,2,10.934999999999999,3.94,0,2,0,0,67,Lost,3,1,0.92,High,Rule-Based
1872.0,38,1,190.54999999999998,9,17.32272727272727,6.670000000000001,0,0,11,0,38,Lost,3,1,0.92,High,Rule-Based
1902.0,11,1,7.63,1,7.63,50.0,1,0,0,1,11,New,1,1,0.3,Low,Rule-Based
1910.0,12,1,30.58,2,10.193333333333333,10.0,0,0,0,3,12,New,1,1,0.3,Low,Rule-Based
1911.0,19,1,79.21000000000001,4,15.842000000000002,23.59,0,0,0,5,19,New,1,1,0.65,Medium,Rule-Based
1912.0,44,1,74.27,4,18.5675,0.0,0,0,4,0,44,Lost,3,1,0.92,High,Rule-Based
1915.0,34,1,135.24,8,15.026666666666667,7.42,0,0,9,0,34,Lost,3,1,0.92,High,Rule-Based
1922.0,18,1,173.5,6,21.6875,10.0,0,0,0,8,18,New,1,1,0.65,Medium,Rule-Based
1924.0,41,1,65.56,4,13.112,10.04,0,0,5,0,41,Lost,3,1,0.92,High,Rule-Based
1927.0,3,1,0.0,1,0.0,3.94,1,0,0,1,3,New,1,1,0.3,Low,Rule-Based
1934.0,50,1,21.86,1,10.93,3.36,0,0,2,0,50,Lost,3,1,0.92,High,Rule-Based
1937.0,39,1,48.03999999999999,3,12.009999999999998,9.61,0,0,4,0,39,Lost,3,1,0.92,High,Rule-Based
1940.0,67,1,26.25,1,26.25,4.0,0,1,0,0,67,Lost,3,1,0.92,High,Rule-Based
1950.0,11,1,145.21,6,20.744285714285716,8.42,0,0,0,7,11,New,1,1,0.3,Low,Rule-Based
1976.0,3,1,42.54,3,14.18,0.0,0,0,0,3,3,New,1,1,0.3,Low,Rule-Based
1977.0,78,1,96.16,4,24.04,17.31,0,4,0,0,78,Lost,3,1,0.92,High,Rule-Based
1989.0,24,1,58.95,3,19.650000000000002,0.0,0,0,0,3,24,New,1,1,0.65,Medium,Rule-Based
1992.0,20,1,158.38,11,14.398181818181818,10.0,0,0,0,11,20,New,1,1,0.65,Medium,Rule-Based
1993.0,82,1,146.3,6,24.383333333333336,8.75,0,6,0,0,82,Lost,3,1,0.92,High,Rule-Based
